# rebinned flux file from beam_profile_scaled_full.txt
10.25000000	17772.65000000	60.77986420
10.35000000	16968.27500000	59.40817175
10.45000000	16293.73333333	64.98571941
10.55000000	15365.70000000	63.07872583
10.65000000	14669.10000000	61.61623646
10.75000000	13906.56666667	59.97687998
10.85000000	13805.40000000	59.80256196
10.95000000	12668.23333333	57.29648471
11.05000000	11997.55000000	47.38551632
11.15000000	11436.50000000	46.28031570
11.25000000	10899.15000000	45.13266174
11.35000000	10373.00000000	44.03058722
11.45000000	9978.77666667	47.07227035
11.55000000	9564.19333333	46.08406986
11.65000000	9118.54666667	44.99764869
11.75000000	8685.55333333	43.91631226
11.85000000	8316.26000000	42.97251118
11.95000000	7884.39000000	41.84186466
12.05000000	7548.12500000	35.45597582
12.15000000	7178.22500000	34.57629090
12.25000000	6850.62500000	33.77807456
12.35000000	6539.66750000	33.00254690
12.45000000	6291.32666667	37.37825002
12.55000000	6039.29000000	36.62194929
12.65000000	5752.35666667	35.74132522
12.75000000	5542.25666667	35.08249836
12.85000000	5273.12000000	34.22012024
12.95000000	5000.41666667	33.32355676
13.05000000	4845.26750000	28.40785262
13.15000000	4611.76000000	27.71488317
13.25000000	4386.40500000	27.02923276
13.35000000	4234.85000000	26.55821528
13.45000000	4077.82333333	30.09152891
13.55000000	3884.18333333	29.36839936
13.65000000	3728.96333333	28.77556229
13.75000000	3596.64000000	28.26049330
13.85000000	3410.76333333	27.52048356
13.95000000	3286.18666667	27.01319540
14.05000000	3161.62000000	26.49629842
14.15000000	3004.63333333	25.83014702
14.25000000	2923.57666667	25.47931159
14.35000000	2783.68666667	24.86230713
14.45000000	2616.77000000	29.52517814
14.55000000	3221.40500000	32.75912353
14.65000000	2515.16500000	28.94630288
14.75000000	2350.26000000	27.98127239
14.85000000	2314.61500000	27.76829257
14.95000000	2201.35000000	27.08031990
15.05000000	2098.74000000	26.44169107
15.15000000	2018.79500000	25.93316252
15.25000000	1936.84000000	25.40126294
15.35000000	1818.24500000	24.61131811
15.45000000	1868.79000000	35.28530000
15.55000000	1686.91000000	33.52430000
15.65000000	1635.61000000	33.01060000
15.75000000	1568.32000000	32.32440000
15.85000000	1504.36000000	31.65840000
15.95000000	1490.37000000	31.51090000
16.05000000	1418.41000000	30.74080000
16.15000000	1391.76000000	30.45070000
16.25000000	1335.80000000	29.83210000
16.35000000	1258.52000000	28.95630000
