2010-05-26T11:32:54	Fast_Shutter	CLOSED
2010-05-26T11:33:04	Rear_Det_Temp	NaN
2010-05-26T11:33:29	Rear_Det_Temp	32.5
2010-05-26T11:33:33	Sample	194.537
2010-05-26T11:33:34	Sample	168.815
2010-05-26T11:33:35	Sample	167.1
2010-05-26T11:33:49	Fast_Shutter	OPEN
2010-05-26T11:34:02	Moderator_Temp	38
2010-05-26T11:34:02	Beam_Shutter	OPEN
2010-05-26T11:34:02	Fast_Shutter	OPEN
2010-05-26T11:34:02	Guide_Pressure	6.6
2010-05-26T11:34:02	S6	Medium
2010-05-26T11:34:02	M3	IN
2010-05-26T11:34:02	S6_real	30.499
2010-05-26T11:34:02	JEast	43.998
2010-05-26T11:34:02	JWest	-237.014
2010-05-26T11:34:02	JNorth	83.999
2010-05-26T11:34:02	JSouth	-46.999
2010-05-26T11:34:02	Sample	167.1
2010-05-26T11:34:02	Table	141.932
2010-05-26T11:34:02	Guide5	269.94
2010-05-26T11:34:02	Guide4	0.02
2010-05-26T11:34:02	Guide3	269.96
2010-05-26T11:34:02	Guide2	269.96
2010-05-26T11:34:02	Guide1	1
2010-05-26T11:34:02	S5	810.93
2010-05-26T11:34:02	S4	673.924
2010-05-26T11:34:02	S3	810.052
2010-05-26T11:34:02	S2	674.978
2010-05-26T11:34:02	S1	810
2010-05-26T11:34:02	Rear_Det_Z	7999.008
2010-05-26T11:34:02	Rear_Baffle_Z	5800.126
2010-05-26T11:34:02	Front_Baffle_Z	3599.996
2010-05-26T11:34:02	Front_Det_Z	1419.968
2010-05-26T11:34:02	Rear_Stop1_Y	1133.997
2010-05-26T11:34:02	Rear_Stop2_Y	381.498
2010-05-26T11:34:02	Rear_Stop3_Y	1133.997
2010-05-26T11:34:02	Rear_Stops_X	-1199.000
2010-05-26T11:34:02	Rear_Det_X	-270.064
2010-05-26T11:34:02	Front_Det_X	-1272.128
2010-05-26T11:34:02	Front_Det_Rot	-19.991
2010-05-26T11:34:02	Front_Stop_Rot	0.000
2010-05-26T11:34:02	TEMP1	26.096
2010-05-26T11:34:02	TEMP2	23.828
2010-05-26T11:34:02	Height	topstandard
2010-05-26T11:34:02	Changer	ET
2010-05-26T11:34:02	Julabo_1	41.54
2010-05-26T11:34:02	Julabo_2	25
2010-05-26T11:34:02	Rear_Det_Temp	32.5
2010-05-26T11:34:02	Rear_Det_old_Temp	0
2010-05-26T11:34:02	ThurlbyC2	0
2010-05-26T11:34:02	ThurlbyV2	0
2010-05-26T11:34:02	ThurlbyC	0
2010-05-26T11:34:02	ThurlbyV	0
2010-05-26T11:34:02	ThurlbyOff	0
2010-05-26T11:34:02	Thurlby2Off	0
2010-05-26T11:34:02	TD_phase	3000
2010-05-26T11:34:02	ID_phase	97000
2010-05-26T11:34:20	Rear_Det_Temp	NaN
2010-05-26T11:34:29	Rear_Det_Temp	32.5
2010-05-26T11:35:18	TEMP2	23.931
2010-05-26T11:35:20	TEMP2	23.828
2010-05-26T11:35:23	TEMP2	23.931
2010-05-26T11:35:24	TEMP2	23.828
2010-05-26T11:35:29	TEMP2	23.931
2010-05-26T11:35:30	TEMP2	23.828
2010-05-26T11:35:32	TEMP2	23.931
2010-05-26T11:35:38	TEMP2	23.828
2010-05-26T11:36:10	TEMP2	23.931
2010-05-26T11:36:15	TEMP2	23.828
2010-05-26T11:36:17	TEMP2	23.931
2010-05-26T11:36:18	TEMP2	23.828
2010-05-26T11:36:31	TEMP2	23.931
2010-05-26T11:36:32	TEMP2	23.828
2010-05-26T11:36:35	TEMP2	23.931
2010-05-26T11:36:36	TEMP2	23.828
2010-05-26T11:36:40	TEMP2	23.931
2010-05-26T11:36:42	TEMP2	23.828
2010-05-26T11:36:47	TEMP2	23.931
2010-05-26T11:36:49	TEMP2	23.828
2010-05-26T11:36:51	TEMP2	23.931
2010-05-26T11:36:57	TEMP2	23.828
2010-05-26T11:37:09	TEMP2	23.931
