2010-05-26T11:44:42	Fast_Shutter	CLOSED
2010-05-26T11:45:11	Sample	168.505
2010-05-26T11:45:12	Sample	196.047
2010-05-26T11:45:13	Sample	223.57
2010-05-26T11:45:14	Sample	251.12
2010-05-26T11:45:16	Sample	277.37
2010-05-26T11:45:17	Sample	313.747
2010-05-26T11:45:18	Sample	340.647
2010-05-26T11:45:19	Sample	373.57
2010-05-26T11:45:21	Sample	382.4
2010-05-26T11:45:43	Fast_Shutter	OPEN
2010-05-26T11:45:52	Moderator_Temp	36.5
2010-05-26T11:45:52	Beam_Shutter	OPEN
2010-05-26T11:45:52	Fast_Shutter	OPEN
2010-05-26T11:45:52	Guide_Pressure	6.6
2010-05-26T11:45:52	S6	Medium
2010-05-26T11:45:52	M3	IN
2010-05-26T11:45:52	S6_real	30.499
2010-05-26T11:45:52	JEast	43.998
2010-05-26T11:45:52	JWest	-237.014
2010-05-26T11:45:52	JNorth	83.999
2010-05-26T11:45:52	JSouth	-46.999
2010-05-26T11:45:52	Sample	382.397
2010-05-26T11:45:52	Table	141.932
2010-05-26T11:45:52	Guide5	269.94
2010-05-26T11:45:52	Guide4	0.02
2010-05-26T11:45:52	Guide3	269.96
2010-05-26T11:45:52	Guide2	269.96
2010-05-26T11:45:52	Guide1	1
2010-05-26T11:45:52	S5	810.93
2010-05-26T11:45:52	S4	673.924
2010-05-26T11:45:52	S3	810.052
2010-05-26T11:45:52	S2	674.978
2010-05-26T11:45:52	S1	810
2010-05-26T11:45:52	Rear_Det_Z	7999.008
2010-05-26T11:45:52	Rear_Baffle_Z	5800.126
2010-05-26T11:45:52	Front_Baffle_Z	3599.996
2010-05-26T11:45:52	Front_Det_Z	1419.968
2010-05-26T11:45:52	Rear_Stop1_Y	1133.997
2010-05-26T11:45:52	Rear_Stop2_Y	381.498
2010-05-26T11:45:52	Rear_Stop3_Y	1133.997
2010-05-26T11:45:52	Rear_Stops_X	-1199.000
2010-05-26T11:45:52	Rear_Det_X	-270.064
2010-05-26T11:45:52	Front_Det_X	-1272.128
2010-05-26T11:45:52	Front_Det_Rot	-19.991
2010-05-26T11:45:52	Front_Stop_Rot	0.000
2010-05-26T11:45:52	TEMP1	26.096
2010-05-26T11:45:52	TEMP2	23.931
2010-05-26T11:45:52	Height	topstandard
2010-05-26T11:45:52	Changer	KT
2010-05-26T11:45:52	Julabo_1	41.54
2010-05-26T11:45:52	Julabo_2	25.01
2010-05-26T11:45:52	Rear_Det_Temp	32.5
2010-05-26T11:45:52	Rear_Det_old_Temp	0
2010-05-26T11:45:52	ThurlbyC2	0
2010-05-26T11:45:52	ThurlbyV2	0
2010-05-26T11:45:52	ThurlbyC	0
2010-05-26T11:45:52	ThurlbyV	0
2010-05-26T11:45:52	ThurlbyOff	0
2010-05-26T11:45:52	Thurlby2Off	0
2010-05-26T11:45:52	TD_phase	3000
2010-05-26T11:45:52	ID_phase	97000
2010-05-26T11:54:22	TEMP2	23.828
2010-05-26T11:54:23	TEMP2	23.931
2010-05-26T11:54:24	TEMP2	23.828
2010-05-26T11:55:13	TEMP2	23.931
2010-05-26T11:55:16	TEMP2	23.828
2010-05-26T11:56:43	TEMP2	23.931
2010-05-26T11:56:44	TEMP2	23.828
2010-05-26T11:56:48	TEMP2	23.931
2010-05-26T11:57:06	TEMP2	23.828
2010-05-26T11:57:07	TEMP2	23.931
2010-05-26T11:57:29	TEMP2	23.828
2010-05-26T11:57:50	TEMP2	23.931
2010-05-26T11:57:52	TEMP2	23.828
2010-05-26T11:57:54	TEMP2	23.931
2010-05-26T11:57:55	TEMP2	23.828
2010-05-26T11:57:58	TEMP2	23.931
2010-05-26T11:57:59	TEMP2	23.828
2010-05-26T12:00:18	TEMP2	23.931
2010-05-26T12:00:19	TEMP2	23.828
2010-05-26T12:01:16	TEMP2	23.931
2010-05-26T12:01:17	TEMP2	23.828
2010-05-26T12:01:22	TEMP2	23.931
2010-05-26T12:01:43	TEMP2	23.828
2010-05-26T12:01:51	TEMP2	23.931
2010-05-26T12:01:54	TEMP2	23.828
2010-05-26T12:01:56	TEMP2	23.931
2010-05-26T12:02:21	TEMP2	23.828
2010-05-26T12:02:22	TEMP2	23.931
2010-05-26T12:06:25	TEMP2	23.828
2010-05-26T12:06:29	TEMP2	23.931
2010-05-26T12:06:31	TEMP2	23.828
2010-05-26T12:06:32	TEMP2	23.931
2010-05-26T12:06:57	TEMP2	23.828
2010-05-26T12:06:59	TEMP2	23.931
2010-05-26T12:07:15	TEMP2	23.828
2010-05-26T12:07:39	TEMP2	23.931
2010-05-26T12:08:06	TEMP2	23.828
2010-05-26T12:08:12	TEMP2	23.931
2010-05-26T12:12:33	Fast_Shutter	CLOSED
2010-05-26T12:12:33	Moderator_Temp	36.5
2010-05-26T12:12:33	Beam_Shutter	OPEN
2010-05-26T12:12:33	Fast_Shutter	CLOSED
2010-05-26T12:12:33	Guide_Pressure	6.6
2010-05-26T12:12:33	S6	Medium
2010-05-26T12:12:33	M3	IN
2010-05-26T12:12:33	S6_real	30.499
2010-05-26T12:12:33	JEast	43.998
2010-05-26T12:12:33	JWest	-237.014
2010-05-26T12:12:33	JNorth	83.999
2010-05-26T12:12:33	JSouth	-46.999
2010-05-26T12:12:33	Sample	382.397
2010-05-26T12:12:33	Table	141.932
2010-05-26T12:12:33	Guide5	269.94
