        0.10834        0.12982568        0.01240471
        0.10847        0.14202893        0.01252428
        0.10859        0.13703158        0.01295838
        0.10871        0.11335034        0.01257201
        0.10883        0.12999395        0.01314338
        0.10895        0.14137613        0.01304164
        0.10907        0.13045251        0.01310458
        0.10919        0.12494282        0.01280173
        0.10932        0.12394782        0.01271456
        0.10944        0.13557149        0.01276855
        0.10956        0.13321786        0.01269553
        0.10968        0.14081707        0.01269391
        0.10981        0.13818670        0.01258973
        0.10993        0.12816830        0.01267780
        0.11005        0.13209892        0.01269500
        0.11017        0.12534883        0.01270180
        0.11030        0.12567774        0.01294861
        0.11042        0.13738812        0.01275741
        0.11054        0.13560607        0.01242729
        0.11067        0.12346739        0.01251173
        0.11079        0.14231436        0.01288714
        0.11091        0.12620747        0.01262198
        0.11104        0.12597247        0.01230637
        0.11116        0.13228772        0.01246769
        0.11129        0.13374468        0.01269203
        0.11141        0.13161016        0.01266210
        0.11153        0.12972337        0.01277178
        0.11166        0.15965985        0.01278854
        0.11178        0.13014589        0.01259813
        0.11191        0.12948930        0.01219338
        0.11203        0.12371524        0.01227489
        0.11216        0.12729866        0.01254639
        0.11228        0.15400037        0.01261966
        0.11241        0.16026643        0.01217072
        0.11254        0.15403415        0.01229031
        0.11266        0.16338287        0.01251443
        0.11279        0.13608979        0.01237236
        0.11291        0.12431778        0.01264018
        0.11304        0.13714559        0.01262951
        0.11317        0.12784281        0.01229545
        0.11329        0.13490894        0.01219653
        0.11342        0.14217526        0.01284684
        0.11354        0.12353763        0.01285094
        0.11367        0.13025253        0.01243421
        0.11380        0.13665561        0.01257067
        0.11393        0.12860798        0.01252300
        0.11405        0.14860980        0.01219608
        0.11418        0.15706037        0.01218263
        0.11431        0.15261760        0.01205660
        0.11444        0.13947153        0.01213797
        0.11456        0.14328574        0.01195487
        0.11469        0.15595164        0.01206216
        0.11482        0.15806915        0.01244288
        0.11495        0.13990537        0.01206706
        0.11508        0.13271481        0.01201977
        0.11520        0.12620179        0.01246920
        0.11533        0.13629923        0.01221768
        0.11546        0.14443128        0.01242740
        0.11559        0.13645033        0.01252050
        0.11572        0.12371514        0.01212609
        0.11585        0.13630423        0.01221830
        0.11598        0.15289404        0.01246376
        0.11611        0.14728487        0.01230903
        0.11624        0.13144172        0.01182971
        0.11637        0.16138759        0.01199608
        0.11650        0.15363546        0.01199640
        0.11663        0.14160123        0.01217364
        0.11676        0.14317749        0.01212318
        0.11689        0.15610831        0.01219679
        0.11702        0.15466752        0.01221938
        0.11715        0.16605482        0.01224098
        0.11728        0.14853100        0.01217860
        0.11741        0.14266928        0.01197935
        0.11754        0.16044347        0.01200501
        0.11767        0.16012140        0.01250340
        0.11780        0.13965104        0.01243911
        0.11794        0.14443790        0.01202908
        0.11807        0.16039183        0.01218660
        0.11820        0.16906769        0.01241735
        0.11833        0.16759480        0.01219348
        0.11846        0.16031534        0.01192164
        0.11860        0.14344382        0.01189552
        0.11873        0.14130775        0.01204712
        0.11886        0.14022998        0.01193091
        0.11899        0.16141586        0.01225046
        0.11913        0.15059270        0.01209042
        0.11926        0.14696915        0.01194704
        0.11939        0.14005884        0.01199892
        0.11953        0.14350950        0.01193006
        0.11966        0.14220259        0.01169923
        0.11979        0.13147468        0.01174211
        0.11993        0.15538852        0.01186179
        0.12006        0.17374039        0.01171785
        0.12020        0.15495341        0.01192540
        0.12033        0.14623854        0.01175814
        0.12046        0.14698856        0.01162806
        0.12060        0.14485123        0.01158219
        0.12073        0.14304308        0.01169721
        0.12087        0.15718784        0.01165729
        0.12100        0.15773884        0.01149409
        0.12114        0.16350743        0.01175612
        0.12127        0.16383520        0.01195607
        0.12141        0.15061342        0.01172214
        0.12154        0.15449155        0.01172393
        0.12168        0.13933418        0.01157854
        0.12182        0.16061887        0.01143914
        0.12195        0.17018064        0.01181787
        0.12209        0.14356948        0.01181621
        0.12223        0.13525889        0.01152561
        0.12236        0.14455395        0.01162312
        0.12250        0.14670950        0.01165826
        0.12264        0.16291518        0.01173289
        0.12277        0.15559445        0.01142754
        0.12291        0.17345796        0.01163748
        0.12305        0.17402260        0.01166389
        0.12318        0.15544874        0.01161527
        0.12332        0.14188133        0.01149549
        0.12346        0.13755815        0.01160140
        0.12360        0.15500747        0.01158457
        0.12374        0.15538077        0.01154816
        0.12387        0.15206482        0.01164334
        0.12401        0.16232114        0.01176998
        0.12415        0.13140870        0.01150179
        0.12429        0.14895739        0.01135300
        0.12443        0.16838172        0.01132956
        0.12457        0.15800336        0.01129034
        0.12471        0.15924199        0.01154100
        0.12484        0.16990609        0.01165216
        0.12498        0.16127575        0.01143530
        0.12512        0.15890643        0.01135681
        0.12526        0.16607748        0.01143639
        0.12540        0.14788140        0.01161450
        0.12554        0.15310158        0.01108067
        0.12568        0.15560326        0.01114253
        0.12582        0.17275237        0.01128265
        0.12596        0.15704174        0.01106371
        0.12611        0.15924004        0.01116415
        0.12625        0.16085772        0.01129279
        0.12639        0.15981919        0.01132642
        0.12653        0.16299640        0.01126617
        0.12667        0.14206131        0.01107463
        0.12681        0.14919121        0.01091060
        0.12695        0.15230463        0.01106582
        0.12709        0.15780490        0.01112996
        0.12724        0.16224536        0.01112164
        0.12738        0.14445203        0.01114305
        0.12752        0.15496282        0.01121679
        0.12766        0.15605347        0.01104373
        0.12781        0.16636274        0.01105189
        0.12795        0.15772782        0.01102635
        0.12809        0.13465381        0.01116985
        0.12823        0.15973964        0.01113872
        0.12838        0.16473171        0.01101567
        0.12852        0.14094653        0.01098328
        0.12866        0.14397512        0.01122340
        0.12881        0.13385270        0.01119495
        0.12895        0.15748114        0.01108931
        0.12910        0.15174322        0.01088372
        0.12924        0.15508072        0.01086510
        0.12938        0.16185412        0.01110338
        0.12953        0.16397211        0.01094657
        0.12967        0.17100016        0.01120698
        0.12982        0.16412988        0.01110748
        0.12996        0.16486876        0.01099764
        0.13011        0.14754684        0.01085927
        0.13025        0.14717370        0.01110549
        0.13040        0.15728063        0.01115535
        0.13055        0.15889807        0.01098085
        0.13069        0.16621793        0.01097589
        0.13084        0.16644724        0.01104619
        0.13098        0.15951278        0.01096309
        0.13113        0.16289707        0.01095111
        0.13128        0.17715547        0.01131048
        0.13142        0.17126997        0.01104366
        0.13157        0.16491827        0.01085737
        0.13172        0.17336445        0.01087350
        0.13186        0.16288890        0.01082998
        0.13201        0.15114027        0.01091008
        0.13216        0.15986597        0.01094306
        0.13231        0.16421542        0.01094754
        0.13245        0.17292468        0.01113379
        0.13260        0.18464961        0.01102708
        0.13275        0.17243756        0.01073571
        0.13290        0.16195317        0.01088503
        0.13305        0.16461664        0.01084726
        0.13319        0.16820445        0.01069054
        0.13334        0.17040064        0.01073732
        0.13349        0.17024760        0.01093736
        0.13364        0.16132074        0.01074037
        0.13379        0.16618014        0.01075845
        0.13394        0.16333240        0.01052586
        0.13409        0.16652729        0.01050800
        0.13424        0.16807422        0.01059136
        0.13439        0.17569241        0.01064389
        0.13454        0.15877979        0.01061644
        0.13469        0.17752124        0.01057847
        0.13484        0.16582351        0.01048154
        0.13499        0.15988354        0.01066485
        0.13514        0.14528578        0.01077418
        0.13529        0.15795339        0.01063633
        0.13544        0.17053552        0.01059595
        0.13559        0.16255373        0.01065748
        0.13575        0.15658257        0.01066910
        0.13590        0.17338131        0.01055819
        0.13605        0.17424332        0.01046987
        0.13620        0.18131139        0.01061705
        0.13635        0.17319211        0.01089229
        0.13651        0.16479142        0.01072923
        0.13666        0.18319949        0.01060659
        0.13681        0.19985170        0.01050319
        0.13696        0.16954988        0.01052515
        0.13712        0.16401213        0.01036782
        0.13727        0.15645538        0.01036646
        0.13742        0.16309896        0.01040855
        0.13758        0.18014334        0.01053957
        0.13773        0.17969958        0.01038545
        0.13788        0.18095276        0.01034571
        0.13804        0.17759196        0.01053377
        0.13819        0.18086300        0.01043047
        0.13835        0.15778321        0.01046107
        0.13850        0.16325635        0.01039385
        0.13866        0.16587328        0.01043639
        0.13881        0.17596760        0.01049287
        0.13897        0.16398478        0.01036029
        0.13912        0.16321499        0.01018675
        0.13928        0.17017441        0.01016152
        0.13943        0.16959981        0.01023918
        0.13959        0.18752446        0.01021027
        0.13974        0.18671985        0.01037569
        0.13990        0.16492475        0.01035593
        0.14006        0.16511185        0.01048956
        0.14021        0.16254963        0.01027847
        0.14037        0.16628202        0.01023241
        0.14053        0.16701972        0.01001201
        0.14068        0.17458476        0.01012388
        0.14084        0.18498958        0.01021972
        0.14100        0.18575741        0.01013552
        0.14115        0.16345100        0.01010232
        0.14131        0.17796089        0.01003873
        0.14147        0.17838722        0.01001227
        0.14163        0.16329065        0.01008197
        0.14179        0.16957763        0.00984638
        0.14194        0.16771629        0.00993792
        0.14210        0.16450230        0.00990640
        0.14226        0.16907016        0.01015207
        0.14242        0.17409489        0.01013892
        0.14258        0.16998522        0.01009151
        0.14274        0.17986915        0.01001980
        0.14290        0.16902965        0.00991187
        0.14306        0.14610284        0.00988439
        0.14322        0.15462560        0.00999554
        0.14338        0.15169591        0.01005814
        0.14354        0.17301541        0.00996901
        0.14370        0.17526964        0.00989325
        0.14386        0.17314389        0.00986675
        0.14402        0.16045875        0.00985164
        0.14418        0.17043926        0.00986466
        0.14434        0.17270788        0.01001611
        0.14450        0.19300430        0.01011793
        0.14466        0.18433348        0.00990299
        0.14483        0.18287230        0.00995158
        0.14499        0.17494585        0.00984802
        0.14515        0.18158094        0.00988888
        0.14531        0.18475406        0.00984780
        0.14547        0.17491079        0.00984602
        0.14564        0.16805930        0.00992875
        0.14580        0.16841522        0.00984482
        0.14596        0.17843461        0.00970243
        0.14612        0.17730025        0.00974968
        0.14629        0.17227238        0.00986464
        0.14645        0.16525758        0.00973668
        0.14661        0.16665158        0.00976375
        0.14678        0.17677047        0.00989859
        0.14694        0.18223188        0.00973811
        0.14711        0.18437225        0.00977945
        0.14727        0.17993519        0.00980853
        0.14743        0.18032389        0.00993342
        0.14760        0.16963255        0.00980263
        0.14776        0.18949037        0.00975522
        0.14793        0.19048257        0.00977348
        0.14809        0.18850295        0.00977409
        0.14826        0.19014349        0.00963039
        0.14843        0.18801695        0.00964362
        0.14859        0.18553956        0.00963860
        0.14876        0.18371495        0.00958148
